geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,gdp_mio_eur,gdp_eur_hab,gfcf,gva,gva_sector_a,gva_sector_bde,gva_sector_c,gva_sector_f,gva_sector_ghij,gva_sector_ghi,gva_sector_j,gva_sector_klmn,gva_sector_k,gva_sector_l,gva_sector_mn,gva_sector_opqrstu,gva_sector_opq,gva_sector_rstu
FI1D,2019,Pohjois- ja Itä-Suomi,2,FI,Finland,0,45555.0,35600.0,11056.58,39334.0,2114.27,8487.2,6511.32,3142.67,6103.86,5105.22,998.64,8720.08,686.22,5244.67,2789.2,10766.89,9662.74,1104.16
FI1D,2020,Pohjois- ja Itä-Suomi,2,FI,Finland,0,45479.0,35600.0,11880.35,39346.0,2152.72,8378.9,6449.44,3193.84,5929.33,4884.0,1045.33,8912.14,744.67,5469.61,2697.86,10779.45,9740.1,1039.35
FI1D,2021,Pohjois- ja Itä-Suomi,2,FI,Finland,0,47908.0,37600.0,12323.1,41465.0,2182.13,9470.73,7269.68,3152.87,6099.67,4961.43,1138.25,9153.91,823.36,5526.71,2803.84,11405.83,10315.68,1090.15
FI1D,2022,Pohjois- ja Itä-Suomi,2,FI,Finland,0,52895.0,41500.0,13314.67,45938.0,2409.79,11233.48,8370.62,3372.08,6815.51,5495.55,1319.96,10211.93,871.54,6338.29,3002.11,11895.27,10749.72,1145.55
FI1D,2023,Pohjois- ja Itä-Suomi,2,FI,Finland,0,52817.0,41600.0,,46243.0,2579.94,10285.0,7981.51,3171.75,6949.47,5663.15,1286.32,10993.73,1287.04,6601.07,3105.61,12263.27,11042.88,1220.39
FI20,2008,Åland,2,FI,Finland,0,1088.0,39900.0,463.42,958.0,22.39,77.71,61.41,68.27,349.72,304.93,44.8,176.26,48.32,98.85,29.09,263.84,222.88,40.96
FI20,2009,Åland,2,FI,Finland,0,1154.0,41800.0,264.58,1010.0,21.13,81.93,61.82,69.3,393.97,343.57,50.4,171.35,40.01,102.29,29.05,272.4,239.23,33.17
FI20,2010,Åland,2,FI,Finland,0,1156.0,41500.0,234.26,1012.0,23.27,90.36,71.09,67.88,353.62,294.23,59.39,183.42,41.02,106.32,36.08,293.65,258.93,34.72
FI20,2011,Åland,2,FI,Finland,0,1196.0,42500.0,587.03,1036.0,21.48,83.89,67.59,74.51,358.38,298.36,60.02,190.65,44.1,113.91,32.64,307.69,268.67,39.03
FI20,2012,Åland,2,FI,Finland,0,1304.0,45900.0,509.43,1126.0,19.39,92.53,67.88,76.06,443.91,379.67,64.24,194.03,45.13,117.89,31.01,300.44,261.13,39.31
FI20,2013,Åland,2,FI,Finland,0,1341.0,46900.0,279.14,1154.0,20.99,103.06,75.81,76.99,450.2,399.94,50.26,202.11,44.9,121.31,35.9,301.39,263.38,38.01
FI20,2014,Åland,2,FI,Finland,0,1372.0,47700.0,245.13,1182.0,26.33,102.94,71.51,72.42,447.87,394.37,53.5,224.71,61.97,126.5,36.24,308.39,273.75,34.64
FI20,2015,Åland,2,FI,Finland,0,1371.0,47400.0,323.57,1184.0,25.08,115.08,83.48,80.09,450.17,402.59,47.58,236.89,67.7,132.53,36.67,276.73,243.38,33.34
FI20,2016,Åland,2,FI,Finland,0,1349.0,46400.0,268.94,1160.0,18.12,107.07,76.43,79.53,426.63,378.63,48.0,250.86,73.63,138.7,38.54,278.64,242.29,36.35
FI20,2017,Åland,2,FI,Finland,0,1376.0,46900.0,248.72,1188.0,24.01,121.44,88.96,87.61,408.2,359.35,48.84,266.84,78.4,148.38,40.06,280.89,243.77,37.12
FI20,2018,Åland,2,FI,Finland,0,1286.0,43400.0,314.58,1107.0,21.41,111.04,80.89,80.41,380.21,331.09,49.12,233.78,68.44,128.85,36.49,281.02,242.98,38.03
FI20,2019,Åland,2,FI,Finland,0,1347.0,45200.0,333.1,1163.0,30.22,122.3,93.46,84.72,388.7,337.09,51.61,245.11,67.64,136.37,41.1,292.33,254.48,37.85
