geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,arrivals,arrivals_per_person,arrivals_per_km2,establishments,bed_places,bed_places_per_1k_persons,bed_places_per_km2,establishments_per_1k_persons,establishments_per_km2,gfcf_sector_ghi,nights_spent,nights_spent_per_person,nights_spent_per_km2,short_stay,short_stay_per_person,short_stay_per_km2
SK04,2022,Východné Slovensko,2,SK,Slovakia,0,1205908.0,0.759,76.678,969.0,53076.0,33.424,3.375,0.61,0.062,661.49,3231591.0,2.035,205.48,637073.0,0.401,40.508
SK04,2023,Východné Slovensko,2,SK,Slovakia,0,1385264.0,0.873,88.082,1036.0,53843.0,33.915,3.424,0.653,0.066,,3679070.0,2.317,233.933,891715.0,0.562,56.7
SK04,2024,Východné Slovensko,2,SK,Slovakia,0,1445798.0,0.911,91.931,1036.0,54663.0,34.425,3.476,0.652,0.066,,3790674.0,2.387,241.03,1054396.0,0.664,67.044
TR10,2013,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,14106080.0,1.018,2641.588,,,
TR10,2014,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,15878012.0,1.121,2973.41,,,
TR10,2015,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,17556684.0,1.221,3287.769,,,
TR10,2016,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,15356017.0,1.048,2875.659,,,
TR10,2018,İstanbul,2,TR,Türkiye,0,12261649.0,0.816,2296.189,,,,,,,,28398368.0,1.89,5318.046,,,
TR10,2019,İstanbul,2,TR,Türkiye,0,14143640.0,0.939,2648.622,,,,,,,,32188888.0,2.136,6027.882,,,
TR10,2020,İstanbul,2,TR,Türkiye,0,6393261.0,0.412,1197.24,,,,,,,,13923031.0,0.897,2607.309,,,
TR10,2021,İstanbul,2,TR,Türkiye,0,11845372.0,0.766,2218.234,,,,,,,,26690928.0,1.726,4998.301,,,
TR10,2022,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,41442044.0,2.616,7760.682,,,
TR10,2023,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,29748418.0,1.87,5570.865,,,
TR10,2024,İstanbul,2,TR,Türkiye,0,,,,,,,,,,,31631933.0,2.02,5923.583,,,
TR21,2013,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,,,,,,,,,,,435859.0,0.274,23.136,,,
TR21,2014,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,,,,,,,,,,,545903.0,0.338,28.977,,,
TR21,2015,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,,,,,,,,,,,588416.0,0.356,31.234,,,
TR21,2016,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,,,,,,,,,,,586368.0,0.347,31.125,,,
TR21,2018,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,893086.0,0.505,47.406,,,,,,,,1476058.0,0.835,78.351,,,
TR21,2019,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,1014842.0,0.563,53.869,,,,,,,,1776157.0,0.985,94.281,,,
TR21,2020,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,674367.0,0.368,35.796,,,,,,,,1185535.0,0.647,62.93,,,
TR21,2021,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,1029596.0,0.556,54.652,247.0,17546.0,9.481,0.931,0.133,0.013,,1915078.0,1.035,101.655,,,
TR21,2022,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,1190078.0,0.629,63.171,455.0,24857.0,13.139,1.319,0.241,0.024,,2219281.0,1.173,117.802,,,
TR21,2023,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,,,,463.0,28080.0,14.576,1.491,0.24,0.025,,1866231.0,0.969,99.062,,,
TR21,2024,"Tekirdağ, Edirne, Kırklareli",2,TR,Türkiye,0,,,,487.0,29111.0,14.821,1.545,0.248,0.026,,2121808.0,1.08,112.628,,,
TR22,2013,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,,,,,,,,1637564.0,0.99,68.042,,,
TR22,2014,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,,,,,,,,1704320.0,1.024,70.816,,,
TR22,2015,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,,,,,,,,1785736.0,1.05,74.199,,,
TR22,2016,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,,,,,,,,1437413.0,0.846,59.725,,,
TR22,2018,"Balıkesir, Çanakkale",2,TR,Türkiye,0,2243375.0,1.293,93.214,,,,,,,,4314687.0,2.487,179.278,,,
TR22,2019,"Balıkesir, Çanakkale",2,TR,Türkiye,0,2543659.0,1.439,105.691,,,,,,,,4793202.0,2.712,199.161,,,
TR22,2020,"Balıkesir, Çanakkale",2,TR,Türkiye,0,1551442.0,0.876,64.463,,,,,,,,3194871.0,1.804,132.749,,,
TR22,2021,"Balıkesir, Çanakkale",2,TR,Türkiye,0,2101998.0,1.18,87.339,,,,,,,,4493301.0,2.522,186.7,,,
TR22,2022,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,1974.0,78914.0,43.65,3.279,1.092,0.082,,5247593.0,2.903,218.041,,,
TR22,2023,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,2037.0,82379.0,45.339,3.423,1.121,0.085,,3055574.0,1.682,126.961,,,
TR22,2024,"Balıkesir, Çanakkale",2,TR,Türkiye,0,,,,2196.0,84701.0,45.933,3.519,1.191,0.091,,3076594.0,1.668,127.835,,,
TR31,2013,İzmir,2,TR,Türkiye,0,,,,,,,,,,,4490603.0,1.121,380.495,,,
TR31,2014,İzmir,2,TR,Türkiye,0,,,,,,,,,,,4589268.0,1.13,388.855,,,
TR31,2015,İzmir,2,TR,Türkiye,0,,,,,,,,,,,4786233.0,1.164,405.544,,,
TR31,2016,İzmir,2,TR,Türkiye,0,,,,359.0,44296.0,10.627,3.753,0.086,0.03,,4256175.0,1.021,360.632,,,
TR31,2017,İzmir,2,TR,Türkiye,0,,,,389.0,47987.0,11.362,4.066,0.092,0.033,,,,,,,
TR31,2018,İzmir,2,TR,Türkiye,0,2987271.0,0.698,253.116,393.0,49819.0,11.641,4.221,0.092,0.033,,6330192.0,1.479,536.366,,,
TR31,2019,İzmir,2,TR,Türkiye,0,3431467.0,0.794,290.753,401.0,50621.0,11.716,4.289,0.093,0.034,,7248713.0,1.678,614.194,,,
TR31,2020,İzmir,2,TR,Türkiye,0,1679386.0,0.385,142.297,405.0,51332.0,11.754,4.349,0.093,0.034,,3286530.0,0.753,278.472,,,
TR31,2021,İzmir,2,TR,Türkiye,0,2874999.0,0.654,243.603,628.0,58264.0,13.258,4.937,0.143,0.053,,6042851.0,1.375,512.019,,,
TR31,2022,İzmir,2,TR,Türkiye,0,3951722.0,0.893,334.835,1654.0,79792.0,18.029,6.761,0.374,0.14,,8019313.0,1.812,679.488,,,
TR31,2023,İzmir,2,TR,Türkiye,0,3293030.0,0.738,279.023,1693.0,82285.0,18.441,6.972,0.379,0.143,,6787041.0,1.521,575.075,,,
TR31,2024,İzmir,2,TR,Türkiye,0,3373417.0,0.753,285.834,1846.0,83766.0,18.7,7.098,0.412,0.156,,6889113.0,1.538,583.724,,,
TR32,2013,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,,,,,,,,,,,17870115.0,6.363,557.97,,,
TR32,2014,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,,,,,,,,,,,18732243.0,6.57,584.889,,,
TR32,2015,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,,,,,,,,,,,19334455.0,6.632,603.692,,,
TR32,2016,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,,,,1135.0,180984.0,61.23,5.651,0.384,0.035,,15312463.0,5.18,478.111,,,
TR32,2017,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,,,,1529.0,218575.0,72.914,6.825,0.51,0.048,,,,,,,
TR32,2018,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,7002887.0,2.305,218.656,1542.0,218727.0,71.989,6.829,0.508,0.048,,20649242.0,6.796,644.745,,,
TR32,2019,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,7699321.0,2.489,240.401,1586.0,221046.0,71.466,6.902,0.513,0.05,,21766590.0,7.037,679.632,,,
TR32,2020,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,3610071.0,1.153,112.72,1585.0,223446.0,71.358,6.977,0.506,0.049,,9330515.0,2.98,291.333,,,
TR32,2021,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,6678895.0,2.113,208.54,1762.0,236068.0,74.687,7.371,0.557,0.055,,17225575.0,5.45,537.845,,,
TR32,2022,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,9481750.0,2.957,296.055,3234.0,286817.0,89.456,8.955,1.009,0.101,,27015842.0,8.426,843.533,,,
TR32,2023,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,8011493.0,2.463,250.148,3254.0,287187.0,88.29,8.967,1.0,0.102,,23406390.0,7.196,730.833,,,
TR32,2024,"Aydın, Denizli, Muğla",2,TR,Türkiye,0,8444454.0,2.569,263.667,3434.0,294756.0,89.659,9.203,1.045,0.107,,25693591.0,7.815,802.248,,,
TR33,2013,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,1286132.0,0.434,28.359,,,
TR33,2014,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,1308920.0,0.438,28.861,,,
TR33,2015,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,1331999.0,0.445,29.37,,,
TR33,2016,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,1650366.0,0.548,36.39,,,
TR33,2018,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,1999818.0,0.652,44.096,,,,,,,,3904927.0,1.274,86.105,,,
TR33,2019,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,1986808.0,0.641,43.81,,,,,,,,3984684.0,1.285,87.863,,,
TR33,2020,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,1297970.0,0.416,28.621,,,,,,,,2460915.0,0.789,54.264,,,
TR33,2021,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,1952602.0,0.623,43.055,,,,,,,,3765404.0,1.202,83.028,,,
TR33,2022,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,4091292.0,1.298,90.214,,,
TR33,2023,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,3187014.0,1.005,70.274,,,
TR33,2024,"Manisa, Afyonkarahisar, Kütahya, Uşak",2,TR,Türkiye,0,,,,,,,,,,,3155869.0,0.992,69.588,,,
TR41,2013,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,,,,,,,,,,,1623652.0,0.441,55.782,,,
TR41,2014,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,,,,,,,,,,,1600040.0,0.427,54.971,,,
TR41,2015,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,,,,,,,,,,,1853892.0,0.487,63.692,,,
TR41,2016,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,,,,,,,,,,,1905981.0,0.491,65.482,,,
TR41,2018,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,2414826.0,0.601,82.961,,,,,,,,4187299.0,1.042,143.854,,,
TR41,2019,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,2567962.0,0.628,88.222,,,,,,,,4504243.0,1.102,154.742,,,
TR41,2020,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,1517483.0,0.365,52.133,,,,,,,,2644196.0,0.635,90.841,,,
TR41,2021,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,2041170.0,0.485,70.124,,,,,,,,3697033.0,0.878,127.011,,,
TR41,2022,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,,,,,,,,,,,5431257.0,1.271,186.59,,,
TR41,2023,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,2239477.0,0.517,76.937,449.0,35638.0,8.23,1.224,0.104,0.015,,3980460.0,0.919,136.748,,,
TR41,2024,"Bursa, Eskişehir, Bilecik",2,TR,Türkiye,0,2417739.0,0.555,83.061,496.0,37573.0,8.622,1.291,0.114,0.017,,4139061.0,0.95,142.197,,,
TR42,2013,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,,,,,,,,,,,1610880.0,0.477,79.679,,,
TR42,2014,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,,,,,,,,,,,1621678.0,0.47,80.214,,,
TR42,2015,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,,,,,,,,,,,1816916.0,0.516,89.871,,,
TR42,2016,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,,,,385.0,32417.0,8.961,1.603,0.106,0.019,,1889593.0,0.522,93.466,,,
TR42,2017,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,,,,484.0,39408.0,10.595,1.949,0.13,0.024,,,,,,,
TR42,2018,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,2088719.0,0.549,103.32,520.0,41245.0,10.838,2.04,0.137,0.026,,3916000.0,1.029,193.708,,,
TR42,2019,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,2319559.0,0.598,114.739,554.0,44326.0,11.427,2.193,0.143,0.027,,4364795.0,1.125,215.908,,,
TR42,2020,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,1681449.0,0.424,83.174,581.0,45021.0,11.363,2.227,0.147,0.029,,3215956.0,0.812,159.08,,,
TR42,2021,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,2380693.0,0.591,117.763,644.0,46773.0,11.616,2.314,0.16,0.032,,4662490.0,1.158,230.634,,,
TR42,2022,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,2964799.0,0.722,146.656,1113.0,52213.0,12.715,2.583,0.271,0.055,,5776802.0,1.407,285.754,,,
TR42,2023,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,2577370.0,0.616,127.492,1125.0,53844.0,12.877,2.663,0.269,0.056,,4844839.0,1.159,239.654,,,
TR42,2024,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2,TR,Türkiye,0,2694250.0,0.635,133.273,1193.0,54255.0,12.795,2.684,0.281,0.059,,5087699.0,1.2,251.667,,,
TR51,2013,Ankara,2,TR,Türkiye,0,,,,,,,,,,,2978118.0,0.6,116.972,,,
TR51,2014,Ankara,2,TR,Türkiye,0,,,,,,,,,,,2798446.0,0.555,109.915,,,
TR51,2015,Ankara,2,TR,Türkiye,0,,,,,,,,,,,2823652.0,0.548,110.905,,,
TR51,2016,Ankara,2,TR,Türkiye,0,,,,,,,,,,,2863505.0,0.543,112.471,,,
TR51,2018,Ankara,2,TR,Türkiye,0,2721136.0,0.5,106.879,,,,,,,,4677542.0,0.859,183.721,,,
TR51,2019,Ankara,2,TR,Türkiye,0,2888542.0,0.525,113.454,,,,,,,,4883120.0,0.887,191.796,,,
TR51,2020,Ankara,2,TR,Türkiye,0,1518788.0,0.269,59.654,,,,,,,,2678594.0,0.475,105.208,,,
TR51,2021,Ankara,2,TR,Türkiye,0,2272770.0,0.401,89.268,,,,,,,,4093687.0,0.723,160.789,,,
TR51,2022,Ankara,2,TR,Türkiye,0,,,,,,,,,,,5560371.0,0.967,218.396,,,
TR51,2023,Ankara,2,TR,Türkiye,0,,,,,,,,,,,5999640.0,1.038,235.65,,,
TR51,2024,Ankara,2,TR,Türkiye,0,,,,,,,,,,,5905554.0,1.018,231.954,,,
TR52,2013,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,715691.0,0.313,14.445,,,
TR52,2014,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,765948.0,0.331,15.459,,,
TR52,2015,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,754528.0,0.321,15.229,,,
TR52,2016,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,788856.0,0.332,15.922,,,
TR52,2018,"Konya, Karaman",2,TR,Türkiye,0,1175842.0,0.485,23.732,,,,,,,,1614018.0,0.665,32.575,,,
TR52,2019,"Konya, Karaman",2,TR,Türkiye,0,1329555.0,0.541,26.834,,,,,,,,1803270.0,0.734,36.395,,,
TR52,2020,"Konya, Karaman",2,TR,Türkiye,0,838287.0,0.337,16.919,,,,,,,,1179305.0,0.474,23.802,,,
TR52,2021,"Konya, Karaman",2,TR,Türkiye,0,1213257.0,0.484,24.487,,,,,,,,1726452.0,0.689,34.845,,,
TR52,2022,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,1975059.0,0.779,39.862,,,
TR52,2023,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,1640131.0,0.641,33.103,,,
TR52,2024,"Konya, Karaman",2,TR,Türkiye,0,,,,,,,,,,,1675728.0,0.648,33.821,,,
TR61,2013,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,,,,,,,,,,,66548360.0,24.081,1820.151,,,
TR61,2014,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,,,,,,,,,,,70552127.0,24.901,1929.657,,,
TR61,2015,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,,,,,,,,,,,70749007.0,24.411,1935.042,,,
TR61,2016,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,,,,,,,,,,,56871438.0,19.158,1555.479,,,
TR61,2018,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,20405574.0,6.662,558.109,,,,,,,,84670758.0,27.643,2315.813,,,
TR61,2019,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,23705939.0,7.555,648.376,,,,,,,,94869584.0,30.235,2594.759,,,
TR61,2020,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,10464603.0,3.242,286.215,,,,,,,,33783019.0,10.468,923.993,,,
TR61,2021,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,20725043.0,6.366,566.847,,,,,,,,73984817.0,22.725,2023.544,,,
TR61,2022,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,27951736.0,8.371,764.502,2660.0,613599.0,183.755,16.782,0.797,0.073,,101414384.0,30.371,2773.765,,,
TR61,2023,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,25786725.0,7.568,705.288,2661.0,621180.0,182.318,16.99,0.781,0.073,,94738592.0,27.806,2591.176,,,
TR61,2024,"Antalya, Isparta, Burdur",2,TR,Türkiye,0,28943834.0,8.455,791.637,2807.0,630023.0,184.03,17.232,0.82,0.077,,101429700.0,29.628,2774.184,,,
TR62,2013,"Adana, Mersin",2,TR,Türkiye,0,,,,,,,,,,,1287769.0,0.338,44.025,,,
TR62,2014,"Adana, Mersin",2,TR,Türkiye,0,,,,,,,,,,,1353110.0,0.351,46.259,,,
TR62,2015,"Adana, Mersin",2,TR,Türkiye,0,,,,,,,,,,,1468386.0,0.377,50.2,,,
TR62,2016,"Adana, Mersin",2,TR,Türkiye,0,,,,,,,,,,,1684889.0,0.429,57.601,,,
TR62,2018,"Adana, Mersin",2,TR,Türkiye,0,2255842.0,0.562,77.12,,,,,,,,4048777.0,1.01,138.415,,,
TR62,2019,"Adana, Mersin",2,TR,Türkiye,0,2400988.0,0.595,82.082,,,,,,,,4302840.0,1.066,147.101,,,
TR62,2020,"Adana, Mersin",2,TR,Türkiye,0,1731503.0,0.425,59.195,,,,,,,,3135821.0,0.769,107.204,,,
TR62,2021,"Adana, Mersin",2,TR,Türkiye,0,2393609.0,0.58,81.83,,,,,,,,4589227.0,1.112,156.891,,,
TR62,2022,"Adana, Mersin",2,TR,Türkiye,0,,,,,,,,,,,5288440.0,1.273,180.795,,,
TR62,2023,"Adana, Mersin",2,TR,Türkiye,0,2022568.0,0.483,69.145,723.0,41776.0,9.969,1.428,0.173,0.025,,3864772.0,0.922,132.124,,,
TR62,2024,"Adana, Mersin",2,TR,Türkiye,0,1972892.0,0.469,67.447,734.0,41998.0,9.979,1.436,0.174,0.025,,3695355.0,0.878,126.333,,,
TR63,2013,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,,,,,,,,,,,611014.0,0.201,26.228,,,
TR63,2014,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,,,,,,,,,,,646913.0,0.21,27.769,,,
TR63,2015,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,,,,,,,,,,,736820.0,0.236,31.629,,,
TR63,2016,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,,,,249.0,16821.0,5.352,0.722,0.079,0.011,,782631.0,0.249,33.595,,,
TR63,2017,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,,,,267.0,18755.0,5.879,0.805,0.084,0.011,,,,,,,
TR63,2018,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,1139329.0,0.353,48.905,267.0,18660.0,5.776,0.801,0.083,0.011,,1972177.0,0.61,84.654,,,
TR63,2019,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,1140703.0,0.347,48.964,276.0,19116.0,5.812,0.821,0.084,0.012,,1978521.0,0.602,84.926,,,
TR63,2020,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,790041.0,0.238,33.912,288.0,19932.0,6.0,0.856,0.087,0.012,,1423119.0,0.428,61.086,,,
TR63,2021,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,1041722.0,0.309,44.715,305.0,20676.0,6.124,0.887,0.09,0.013,,2002517.0,0.593,85.956,,,
TR63,2022,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,1251969.0,0.369,53.739,418.0,23645.0,6.965,1.015,0.123,0.018,,2270597.0,0.669,97.463,,,
TR63,2023,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,645576.0,0.189,27.711,,,,,,,,1381234.0,0.404,59.288,,,
TR63,2024,"Hatay, Kahramanmaraş, Osmaniye",2,TR,Türkiye,0,,,,,,,,,,,1547798.0,0.481,66.438,,,
TR71,2013,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,,,,,,,,,,,1902590.0,1.267,59.712,,,
TR71,2014,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,,,,,,,,,,,1967984.0,1.303,61.764,,,
TR71,2015,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,,,,,,,,,,,1738388.0,1.153,54.558,,,
TR71,2016,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,,,,,,,,,,,1058874.0,0.699,33.232,,,
TR71,2018,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,2215957.0,1.42,69.549,,,,,,,,3806783.0,2.439,119.477,,,
TR71,2019,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,2496683.0,1.557,78.359,,,,,,,,4423784.0,2.759,138.842,,,
TR71,2020,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,1024038.0,0.637,32.14,,,,,,,,1829983.0,1.138,57.435,,,
TR71,2021,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,1818592.0,1.128,57.077,,,,,,,,3554915.0,2.206,111.572,,,
TR71,2022,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,2270546.0,1.402,71.262,705.0,,,,0.435,0.022,,4380859.0,2.705,137.495,,,
TR71,2023,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,1712019.0,1.05,53.732,739.0,,,,0.453,0.023,,3282985.0,2.014,103.038,,,
TR71,2024,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2,TR,Türkiye,0,1894388.0,1.138,59.456,872.0,,,,0.524,0.027,,3592992.0,2.159,112.767,,,
TR72,2013,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,,,,,,,,530401.0,0.226,8.872,,,
TR72,2014,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,,,,,,,,585104.0,0.248,9.787,,,
TR72,2015,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,,,,,,,,594186.0,0.25,9.939,,,
TR72,2016,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,,,,,,,,682277.0,0.287,11.413,,,
TR72,2018,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,907444.0,0.375,15.179,,,,,,,,1463752.0,0.606,24.485,,,
TR72,2019,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,963790.0,0.392,16.122,,,,,,,,1591888.0,0.647,26.628,,,
TR72,2020,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,704316.0,0.285,11.781,,,,,,,,1243654.0,0.504,20.803,,,
TR72,2021,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,991352.0,0.4,16.583,,,,,,,,1700786.0,0.687,28.45,,,
TR72,2022,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,209.0,,,,0.084,0.003,,1867432.0,0.75,31.237,,,
TR72,2023,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,,,,,,,,1517767.0,0.608,25.388,,,
TR72,2024,"Kayseri, Sivas, Yozgat",2,TR,Türkiye,0,,,,,,,,,,,1660156.0,0.66,27.77,,,
TR81,2013,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,301516.0,0.296,31.612,,,
TR81,2014,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,340410.0,0.333,35.69,,,
TR81,2015,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,305961.0,0.3,32.078,,,
TR81,2016,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,365921.0,0.357,38.365,,,
TR81,2018,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,751083.0,0.726,78.746,,,,,,,,1151907.0,1.113,120.77,,,
TR81,2019,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,825242.0,0.788,86.521,,,,,,,,1297054.0,1.239,135.988,,,
TR81,2020,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,465671.0,0.447,48.823,,,,,,,,762626.0,0.731,79.957,,,
TR81,2021,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,623281.0,0.603,65.347,,,,,,,,1082725.0,1.047,113.517,,,
TR81,2022,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,1250653.0,1.202,131.123,,,
TR81,2023,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,949214.0,0.909,99.519,,,
TR81,2024,"Zonguldak, Karabük, Bartın",2,TR,Türkiye,0,,,,,,,,,,,908263.0,0.862,95.226,,,
TR82,2013,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,,,,,,,,,,,201457.0,0.27,7.603,,,
TR82,2014,"Kastamonu, Çankırı, Sinop",2,TR,Türkiye,0,,,,,,,,,,,216065.0,0.283,8.154,,,
